P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
8.52,5.19,17.71,6.26,4.62
8.58,4.87,15.1,5.59,4.16
9.13,5.63,14.86,5.43,4.18
11.16,7.56,14.59,5.69,4.28
8.77,5.93,14.7,5.65,5.03
8.81,5.05,14.7,6.76,6.19
9.2,5.14,14.28,5.7,4.81
8.55,5.09,16.57,5.66,4.26
8.41,5.03,15.59,5.71,4.29
9.73,5.32,15.19,5.75,4.32
8.33,5.16,14.87,6.03,5.29
9.26,5.67,15.51,6.81,4.72
9.15,6.55,17.16,9.34,5.14
8.64,5.8,15.14,6.25,4.9
9.65,5.6,15.12,6.74,4.4
9.22,5.11,15.13,6.82,4.38
9.36,5.12,17.01,5.93,4.58
8.67,5.25,15.33,5.94,4.41
8.67,5.02,16.26,5.9,4.7
8.5,5.04,15.73,5.93,5.24
8.37,5.05,16.53,5.91,4.68
8.31,5.29,15.69,5.93,4.29
8.67,5.36,16.34,5.78,4.29
8.45,5.89,15.33,5.86,5.15
9.14,6.39,15.68,5.76,4.38
8.9,5.61,15.62,5.8,4.62
8.99,5.14,15.76,5.76,5.52
9.28,5.24,16.38,5.89,4.43
8.79,4.98,15.12,6.49,4.37
8.51,5.08,15.44,6.9,4.36
9.42,5.17,15.41,7.08,4.38
8.46,6.0,15.89,6.2,4.41
8.12,5.41,16.54,6.0,5.02
8.49,5.96,15.04,5.89,5.21
9.44,5.11,15.25,5.89,4.43
8.71,5.12,15.68,6.28,4.36
8.24,4.97,15.54,5.75,4.35
7.97,5.01,16.21,5.86,4.48
8.05,5.05,15.79,5.79,5.24
8.26,5.07,15.16,5.77,5.25
8.25,5.17,16.24,6.02,4.25
8.7,5.6,15.5,5.88,4.25
9.79,6.06,16.04,6.08,4.23
9.09,5.52,16.42,6.05,4.46
9.09,5.14,14.85,7.24,5.08
8.97,4.93,14.76,6.8,4.16
9.12,4.94,15.55,6.47,4.54
8.65,5.05,15.51,6.82,4.39
8.62,5.32,17.1,7.03,4.52
8.75,6.14,15.37,7.14,4.94
8.87,5.52,15.76,6.18,5.1
8.33,5.24,16.2,5.91,4.47
8.23,4.95,15.92,5.93,4.47
8.35,5.02,15.47,5.88,4.42
8.33,5.06,15.63,5.92,4.35
8.32,5.06,16.09,5.9,4.45
8.46,5.06,15.99,5.86,5.06
8.74,5.27,15.4,5.9,5.17
9.39,5.89,15.15,6.08,4.42
9.19,5.67,15.86,5.92,4.38
9.55,5.46,15.07,6.11,4.41
9.56,4.95,14.69,5.73,4.55
9.86,5.06,14.68,5.81,5.46
8.77,5.06,14.8,7.61,5.25
8.54,5.06,15.23,5.92,4.5
8.31,5.23,15.24,6.88,4.41
8.36,5.08,15.98,6.12,4.19
8.71,5.22,15.68,6.5,4.35
8.66,6.05,15.76,6.21,4.96
8.74,5.98,15.57,5.91,4.78
9.57,5.42,15.59,5.72,4.29
8.8,5.11,15.69,5.67,4.18
8.94,5.06,16.1,5.73,4.27
9.16,5.09,14.76,5.67,4.83
8.95,5.04,15.2,5.72,4.61
8.51,5.13,14.88,5.71,5.0
8.38,5.83,15.81,5.87,4.4
8.62,5.95,15.08,6.5,4.26
8.28,6.37,15.47,7.29,4.24
8.83,5.68,15.5,7.1,4.5
9.79,4.91,14.63,6.39,4.81
8.69,4.91,14.9,6.33,4.26
8.44,4.94,15.76,5.49,4.61
8.21,6.1,14.55,5.69,4.25
8.11,4.88,15.61,5.51,4.29
8.15,4.94,14.67,5.67,4.85
8.19,5.79,15.19,5.71,4.54
8.2,5.72,14.59,5.78,4.27
8.25,5.9,14.93,5.83,4.26
8.04,4.92,14.75,6.55,4.25
8.01,5.37,14.54,6.57,5.23
8.06,5.07,15.06,6.7,4.98
8.52,5.17,15.88,6.24,4.28
9.02,5.04,14.5,5.77,4.25
9.86,5.56,14.13,5.88,4.33
8.61,6.37,14.45,7.19,4.98
9.27,5.64,16.58,5.82,5.5
8.25,5.49,16.8,5.68,4.25
8.31,8.69,14.39,5.89,4.25
8.32,6.52,14.8,6.01,4.23
8.41,6.56,17.22,5.77,4.36
8.45,6.25,15.43,5.71,4.88
8.85,6.61,15.49,5.67,4.44
8.65,6.3,16.04,5.74,4.26
8.61,6.29,15.27,5.68,4.34
8.28,6.0,16.09,5.98,4.25
8.58,5.62,15.26,6.78,4.49
8.3,5.12,14.8,6.39,5.2
8.47,5.07,15.3,7.58,4.26
8.58,5.08,15.03,6.94,4.46
8.54,5.1,14.5,6.02,4.22
8.19,5.06,14.84,5.72,4.25
8.68,5.27,16.37,5.75,4.59
8.21,5.4,14.59,5.65,5.13
9.45,6.33,14.91,5.88,4.29
9.42,5.58,14.57,5.86,4.25
8.93,5.16,15.18,5.96,4.23
8.07,5.28,14.56,6.08,4.68
8.35,4.9,14.99,6.73,4.99
8.0,4.92,14.32,6.34,4.35
9.17,5.08,16.58,6.88,4.8
8.26,5.18,13.66,7.16,4.25
8.27,5.64,15.09,6.4,4.27
8.4,5.58,14.33,6.64,4.38
8.48,5.81,18.21,6.36,4.55
9.21,6.2,15.59,6.1,4.75
9.06,5.84,15.77,5.71,4.91
8.94,5.43,16.47,5.71,4.36
8.52,5.53,16.8,5.63,4.41
8.36,5.13,15.98,5.67,4.25
8.05,5.01,15.11,5.72,4.44
8.75,5.08,13.82,5.75,4.67
8.69,5.06,15.3,5.74,4.31
8.45,5.05,15.02,5.83,4.53
8.07,5.25,14.94,6.49,4.27
8.01,5.61,15.12,6.24,4.28
8.97,6.06,14.68,6.4,5.4
8.27,5.7,14.46,6.19,5.25
8.29,5.09,14.38,5.67,4.26
9.19,4.88,14.59,5.65,4.15
7.99,5.04,14.99,5.6,4.74
8.21,5.04,17.21,5.62,4.29
8.62,5.09,14.98,5.73,4.86
8.81,5.33,18.78,5.8,5.83
8.75,5.65,15.5,6.01,4.39
9.07,6.39,15.42,6.86,4.26
8.93,5.98,13.8,6.75,4.27
8.65,5.11,15.39,7.91,4.23
8.77,5.11,13.99,6.3,4.86
8.09,5.05,13.71,7.84,5.2
8.2,5.08,17.83,6.58,5.06
8.99,5.02,14.32,6.25,4.27
8.69,5.02,17.29,5.91,4.33
8.13,5.09,15.28,5.64,4.17
9.79,5.34,14.61,5.58,4.28
8.15,5.68,15.03,5.58,4.43
8.48,5.86,14.69,5.93,5.23
8.78,5.53,14.4,5.7,4.67
8.79,5.12,14.85,5.78,4.25
9.21,4.91,14.98,5.79,4.25
8.44,4.9,15.21,6.36,4.29
8.43,4.92,15.6,6.39,4.46
8.69,5.03,15.4,6.29,4.62
8.27,5.5,15.47,6.24,4.26
8.46,5.33,14.75,6.11,4.18
11.15,5.19,14.25,6.13,4.71
7.75,4.94,15.46,5.96,4.55
7.99,4.98,14.43,6.0,4.92
8.38,4.93,14.55,5.71,4.71
7.87,5.0,14.53,5.67,5.03
8.38,6.08,14.9,5.67,5.16
9.14,6.01,14.76,5.91,4.24
9.29,5.27,14.35,5.6,4.27
8.47,4.98,15.28,5.81,4.71
8.44,4.88,15.82,6.32,4.55
8.51,4.92,15.52,6.33,4.18
8.8,5.01,15.16,6.57,4.18
8.62,4.98,15.48,6.82,4.18
8.63,5.73,14.75,6.19,4.26
8.39,6.35,15.4,6.47,4.55
8.41,5.19,15.32,5.66,5.23
9.45,4.96,15.83,5.72,4.27
9.13,4.88,15.13,5.69,4.22
9.11,4.92,14.95,5.72,4.87
8.38,4.88,15.8,5.67,4.25
8.43,5.2,14.54,5.72,4.31
8.91,5.5,14.35,5.74,5.14
8.04,5.92,16.11,7.8,4.69
8.02,4.93,20.41,5.71,4.3
8.13,4.87,14.06,5.92,4.46
8.02,4.89,14.32,6.42,5.63
8.61,4.91,14.08,6.21,4.38
8.25,5.24,15.51,5.89,5.29
9.23,5.67,14.77,7.21,4.59
8.99,5.34,14.29,5.58,4.71
9.59,4.9,14.16,5.68,4.5
8.71,4.88,14.5,5.71,4.3
8.88,4.89,14.92,6.07,4.79
8.21,4.92,17.33,6.57,4.28
8.38,5.87,15.84,6.39,5.04
8.93,5.3,14.3,6.35,5.67
9.37,5.66,14.4,5.58,4.51
9.4,7.02,14.98,5.74,4.25
9.12,4.96,16.51,7.39,4.23
8.35,4.9,18.39,5.67,4.34
8.79,5.05,14.09,6.15,4.45
8.27,4.93,14.24,6.47,4.73
8.45,5.14,14.04,5.88,4.44
8.29,5.46,15.06,5.76,4.19
8.44,5.42,15.07,5.65,4.24
8.59,4.95,14.46,5.72,4.36
8.38,4.89,18.93,5.77,5.0
8.27,5.05,16.5,5.85,4.71
8.19,5.17,15.26,6.01,4.47
8.01,5.04,16.73,6.24,4.27
7.96,5.07,14.15,6.72,4.28
7.96,5.36,19.56,6.24,4.25
7.99,5.92,15.17,5.76,4.38
8.29,4.92,16.35,5.77,4.62
8.24,4.89,14.68,5.55,5.74
9.85,4.89,15.58,5.55,5.01
9.06,4.91,15.28,5.72,4.2
9.18,4.97,14.47,5.67,4.24
9.0,5.57,14.84,6.02,6.13
9.05,5.59,15.99,5.92,4.41
8.98,4.85,14.04,6.14,4.3
8.79,4.76,14.78,6.54,4.75
8.66,4.9,1071.53,6.08,4.62
9.3,4.88,15.34,5.76,4.74
8.31,5.43,15.08,6.34,5.47
10.85,5.71,15.06,6.99,4.27
7.97,5.35,15.48,6.25,4.24
7.92,5.58,14.94,5.72,4.39
7.73,4.66,14.5,5.67,4.34
8.56,4.77,1059.51,5.63,4.98
9.94,4.93,15.22,5.71,4.09
9.89,5.04,15.26,5.71,4.39
8.72,5.42,14.73,6.13,5.08
8.1,6.06,14.34,5.9,4.24
7.99,6.04,15.22,6.16,5.42
8.12,5.43,1020.4,6.61,4.6
8.01,5.43,15.63,6.0,4.38
10.54,4.91,16.52,5.4,4.67
8.32,4.95,1027.25,5.57,4.29
10.45,6.98,17.08,5.53,4.23
9.33,5.06,15.92,5.71,4.25
8.14,4.86,16.82,5.73,4.27
9.17,5.17,14.99,5.99,4.27
9.38,5.01,15.32,6.39,4.57
8.74,5.7,15.27,6.1,4.51
9.1,5.22,15.52,6.03,4.52
8.93,4.96,15.16,5.53,4.33
9.82,4.94,15.49,5.54,4.29
10.44,4.86,15.66,5.75,4.32
8.52,4.86,14.97,5.8,5.02
8.16,5.28,15.89,5.65,4.5
8.16,5.39,15.17,5.67,4.22
8.04,5.26,16.38,5.75,4.19
8.31,5.36,14.99,5.67,4.13
10.27,5.62,15.49,5.64,4.6
9.95,5.53,1061.16,5.96,4.26
8.82,5.25,17.13,5.98,4.29
8.78,4.82,234.76,6.12,4.24
11.92,5.01,18.27,6.61,4.31
8.12,4.96,15.55,10.12,4.63
8.24,4.91,15.99,5.96,4.88
8.3,4.93,1028.97,5.88,4.42
8.26,5.54,15.56,5.64,4.21
8.72,5.68,15.92,5.74,4.25
1060.29,6.1,235.98,5.75,4.22
1069.67,6.82,31.38,5.71,4.4
11.79,4.66,21.8,5.7,4.92
9.94,4.87,23.24,5.71,4.23
8.36,4.94,22.16,5.79,4.16
8.6,5.15,21.8,6.05,4.26
10.29,4.92,22.62,6.15,4.41
9.77,4.93,21.9,6.14,5.13
9.79,4.93,21.9,5.8,4.28
1077.27,4.94,19.77,5.72,4.29
9.9,4.9,18.85,7.81,4.25
8.22,4.51,19.26,5.74,4.25
1033.33,4.55,1077.46,5.75,4.56
8.79,4.5,15.5,5.83,4.7
8.85,4.56,16.05,5.59,4.69
9.15,4.6,15.3,5.55,4.28
8.91,4.88,14.22,5.54,4.2
8.83,4.53,15.28,5.66,4.32
1048.73,4.93,15.43,5.71,4.66
1074.82,4.8,14.93,7.08,4.29
8.93,4.87,16.19,7.57,4.11
8.8,4.79,16.22,6.23,4.24
8.99,4.75,15.91,5.79,4.33
9.1,4.74,14.81,6.84,4.61
9.87,5.12,18.42,5.72,4.76
9.26,5.21,15.45,6.24,4.38
9.46,5.86,16.14,6.26,4.25
1076.01,5.74,15.84,7.18,4.2
220.39,4.92,237.93,7.07,4.35
8.87,4.9,26.66,5.98,4.65
8.82,4.87,15.66,5.72,4.28
10.64,6.47,16.49,5.71,5.25
10.46,4.92,15.22,5.67,4.29
9.89,5.84,14.88,7.32,4.29
8.83,5.7,15.78,5.68,4.3
1043.77,5.33,17.38,6.14,4.79
8.98,5.48,15.11,5.6,4.48
8.36,4.62,14.89,5.73,4.26
9.37,4.91,15.0,5.91,7.34
9.45,4.87,1060.99,6.5,4.14
8.61,4.91,15.74,14.46,4.23
1053.16,5.4,15.99,5.84,4.38
11.98,5.9,15.39,6.4,4.61
8.54,5.8,16.32,6.21,4.73
8.53,4.81,15.73,5.75,4.34
222.74,4.72,15.9,220.56,4.44
25.36,4.92,1052.45,18.87,4.08
12.05,4.89,15.97,7.39,4.21
9.18,4.94,15.99,10.34,4.46
1059.46,5.57,16.15,6.47,4.64
8.93,5.67,1268.2,7.46,4.28
8.56,5.37,18.74,11.15,4.22
9.46,4.99,15.41,6.44,4.32
8.62,4.97,1072.32,6.68,4.39
8.32,4.88,15.05,6.69,4.46
422.07,5.31,18.83,6.58,4.65
219.95,4.59,234.06,6.24,4.33
8.95,4.61,15.77,5.61,4.27
8.81,5.06,16.46,5.76,4.68
9.09,5.36,15.28,219.3,4.26
9.52,5.28,14.99,6.64,4.59
9.0,4.8,230.37,6.33,5.19
1061.73,4.9,15.68,219.5,4.63
1074.58,4.91,15.76,6.8,4.63
8.79,4.92,15.98,8.31,4.34
218.9,5.37,16.04,1249.35,4.21
8.89,6.2,16.0,6.81,4.48
8.8,5.27,20.33,6.02,4.68
9.25,4.82,14.74,6.09,4.98
9.57,4.93,15.22,6.62,6.15
1072.5,4.87,14.43,6.33,4.38
11.18,4.93,14.27,10.99,4.41
9.79,7.43,14.53,6.24,4.24
10.18,5.19,14.72,6.28,6.37
10.19,6.24,14.88,6.67,4.27
9.22,6.65,15.43,224.11,4.25
8.66,5.89,14.99,1051.35,7.18
8.95,4.82,16.08,221.66,4.47
8.86,4.89,15.47,225.32,4.51
1052.99,4.89,16.58,1038.33,4.31
220.12,4.89,16.26,6.35,4.26
8.98,6.94,15.45,6.56,4.24
8.77,4.93,15.84,8.56,5.63
8.86,6.27,15.58,5.94,4.48
9.17,5.79,16.29,6.23,4.66
8.87,6.54,15.29,6.93,8.77
8.9,5.92,15.35,9.25,9.26
9.55,5.02,14.96,1023.04,4.66
9.54,5.49,16.33,8.05,4.66
9.13,5.39,14.98,627.27,4.22
9.31,7.4,638.1,6.66,4.22
8.53,5.39,15.52,6.79,4.55
8.56,4.76,16.33,5.91,5.79
8.27,4.99,16.26,1068.85,4.43
8.25,4.93,17.12,6.51,4.42
8.22,6.26,244.37,6.78,1058.27
8.21,5.07,25.23,1039.55,4.95
8.27,5.11,15.98,6.51,5.68
219.18,5.03,15.37,6.1,4.65
28.59,5.54,15.17,5.74,4.57
19.85,5.12,15.6,5.92,4.28
232.1,6.15,15.31,1487.67,1070.22
9.77,4.76,14.78,7.08,4.49
1063.74,5.03,15.26,6.04,4.66
1287.08,5.78,15.29,9.76,5.11
10.23,7.15,15.24,5.87,5.33
220.17,1035.09,15.39,5.95,5.32
8.51,6.12,19.02,1027.79,5.38
8.59,5.61,15.56,6.31,5.74
9.13,216.65,16.0,6.09,4.89
9.31,16.78,15.76,6.37,4.88
220.6,9.23,16.55,1029.31,4.84
8.83,5.99,15.48,9.87,5.48
424.58,6.78,16.46,5.9,4.96
9.91,5.06,16.23,6.0,4.83
10.24,6.39,19.84,6.1,4.84
8.7,6.75,15.53,1074.79,4.97
8.53,5.1,16.0,6.13,4.87
9.08,5.02,15.28,5.9,4.99
9.34,5.03,19.12,7.32,4.96
9.41,5.09,15.03,6.85,4.64
8.92,5.25,15.25,1014.58,5.14
9.46,5.14,15.31,6.46,5.1
8.97,5.1,15.88,6.91,4.41
8.66,1062.23,233.52,6.8,4.4
8.47,6.88,17.7,7.12,1041.24
8.48,5.11,15.49,6.58,4.62
8.55,5.53,16.24,1053.05,4.56
9.72,211.02,14.98,1012.67,4.57
9.0,1068.17,14.91,6.09,5.49
225.69,5.22,15.05,6.1,9.41
21.96,5.3,14.59,7.16,5.03
12.5,5.72,14.86,9.6,5.53
10.79,5.76,15.6,6.38,1041.55
8.52,5.63,15.02,1059.45,9.51
228.2,4.95,15.63,7.45,4.56
12.69,5.06,16.73,5.96,4.66
8.94,5.05,16.32,6.99,6.03
1073.04,5.06,15.33,6.67,5.24
9.19,5.12,15.52,6.89,6.57
8.75,1046.6,18.14,6.8,1248.57
9.45,1013.25,14.4,6.42,5.34
9.72,5.77,14.99,5.77,5.21
9.87,5.12,15.74,5.92,6.07
9.5,5.68,1080.66,5.95,5.7
9.61,5.56,15.08,5.92,5.52
225.2,5.08,15.92,5.74,5.42
226.35,5.11,19.31,6.82,5.58
9.0,5.03,15.34,5.75,5.59
9.91,5.07,15.36,5.63,5.76
10.04,4.94,15.31,5.64,5.67
1022.01,1068.83,15.24,5.68,6.22
1073.01,5.83,14.82,5.7,217.53
8.99,5.66,14.73,5.67,12.14
1062.73,6.18,230.81,5.68,5.19
9.18,6.4,15.54,221.34,4.52
9.05,7.31,16.44,1032.69,4.43
1038.44,6.42,16.3,7.79,4.62
10.54,6.92,15.91,5.88,4.94
1055.42,6.86,19.94,5.93,4.35
9.83,6.2,16.02,6.2,4.41
9.76,6.15,16.45,11.47,4.5
9.84,5.51,19.96,1051.9,4.44
10.93,5.07,16.67,6.46,5.29
10.44,5.1,16.03,5.93,5.31
9.73,5.02,16.84,10.97,5.66
10.13,5.08,16.05,1438.21,4.39
11.19,5.05,15.88,6.49,4.83
8.48,220.93,16.06,6.85,4.6
8.82,5.23,16.49,7.82,4.37
8.63,5.25,16.72,6.84,4.4
8.54,5.23,16.66,6.76,1272.45
8.56,1048.23,15.56,6.72,5.17
8.59,5.28,14.76,223.63,5.14
8.46,5.08,14.9,227.88,5.05
219.98,217.46,14.8,6.37,4.74
28.72,19.11,15.29,6.34,4.41
1061.65,12.4,235.87,11.03,4.4
1076.42,9.5,15.84,6.24,4.39
10.69,7.56,16.57,6.31,217.71
8.33,7.9,15.05,1063.42,16.21
8.2,7.61,15.07,221.66,220.6
8.4,1231.89,14.79,6.17,220.0
8.8,5.87,19.22,6.1,4.8
1044.38,1046.13,15.13,6.96,4.55
10.26,6.57,15.65,6.46,220.25
10.29,218.63,18.42,7.0,7.93
10.81,5.31,14.91,6.84,5.45
8.72,213.79,15.33,7.18,1232.07
9.19,5.79,15.52,7.53,5.27
8.62,5.81,15.16,6.57,4.85
8.69,220.51,1261.26,6.33,5.85
9.1,5.24,17.36,6.3,1015.9
8.33,219.66,16.29,5.93,5.09
8.5,16.7,15.26,6.09,5.13
1015.02,12.13,15.5,6.03,5.06
8.68,7.64,14.9,5.89,5.06
8.47,9.24,14.91,5.84,4.47
9.01,1023.88,14.92,5.89,1066.81
8.84,1010.47,15.07,5.92,4.55
8.6,5.26,15.04,5.84,4.55
1052.34,5.24,15.99,5.87,4.59
8.89,5.06,15.41,5.97,4.86
8.88,5.05,1044.12,5.89,4.95
1039.61,5.05,1074.63,6.31,4.67
10.05,5.07,15.27,5.94,4.27
12.98,5.09,15.95,223.66,4.33
11.67,217.87,15.34,6.04,1023.64
11.49,12.68,15.29,6.14,1429.0
11.69,6.05,14.91,6.03,1024.7
1023.24,214.14,1079.6,6.2,4.63
10.42,5.68,23.47,6.1,222.97
8.57,6.59,1037.41,6.06,4.54
8.98,5.6,1075.48,6.32,4.72
9.13,5.67,14.93,5.96,5.29
219.0,5.58,15.65,5.88,5.32
22.38,5.57,1028.29,5.92,4.5
10.37,5.58,15.99,6.45,220.03
8.14,1036.43,1051.28,7.18,4.53
8.27,5.49,1074.93,6.61,4.59
8.24,5.85,15.91,6.52,219.68
222.38,5.08,237.39,7.6,7.32
13.75,5.5,19.14,6.63,5.34
9.02,213.89,16.37,6.76,5.23
8.8,1028.38,15.92,6.35,4.41
1027.72,5.56,16.14,6.28,4.29
9.11,5.26,15.52,5.91,628.09
9.46,5.01,15.26,1048.65,4.83
9.71,5.07,14.68,8.46,225.7
215.9,4.93,15.35,8.98,5.76
9.21,218.93,15.3,1028.46,5.3
